RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#, VOTES ,WRITEIN, SUMVOTES , TOTVOTES ,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,RCV,Multi_RaceID,Multi_CandID,Multi_CO, Indivtotal_votes , Multitotal_votes ,Total_writein, Newtotvotes ,Rindivto,Newelected
202404633,1711,25,3,MODOC,2024,11/5/24,Lassen County Office Of Education,0,SCHOOL BOARD MEMBER,3,5,Full,1,Growdon,Dean F.,Retired Sheriff/Coroner,N,0,2, 163 ,0, 242 , 242 ,67.4%,1,1,0,0,0,202401704,202404609,0, 163 , 242 ,0, 242 ,1,1
202400407,152,26,1,MONO,2024,3/5/24,Mono,0,COUNTY SUPERVISOR,1,2,Full,1,Duggan,Rhonda,Incumbent,Y,1,2, 629 ,0, 976 , 976 ,64.4%,1,1,0,0,0,202400152,202400407,0, 629 , 976 ,0, 976 ,1,1
202400408,152,26,1,MONO,2024,3/5/24,Mono,0,COUNTY SUPERVISOR,1,2,Full,1,Kitts,Loran,Emergency Medical Technician,N,0,2, 347 ,0, 976 , 976 ,35.6%,2,2,0,0,0,202400152,202400408,0, 347 , 976 ,0, 976 ,2,2
202400409,153,26,1,MONO,2024,3/5/24,Mono,0,COUNTY SUPERVISOR,1,3,Full,1,McFarland,Paul,Community Foundation Executive,N,0,2, 510 ,0, 775 , 775 ,65.8%,1,1,0,0,0,202400153,202400409,0, 510 , 775 ,0, 775 ,1,1
202400410,153,26,1,MONO,2024,3/5/24,Mono,0,COUNTY SUPERVISOR,1,3,Full,1,Walsh,Sarah,Business Owner,N,0,2, 265 ,0, 775 , 775 ,34.2%,2,2,0,0,0,202400153,202400410,0, 265 , 775 ,0, 775 ,2,2
202400411,154,26,1,MONO,2024,3/5/24,Mono,0,COUNTY SUPERVISOR,1,4,Full,1,Gottfried,Trond,Retired Law Enforcement,N,0,2, 247 ,0, 532 , 532 ,46.4%,2,2,0,0,0,202400154,202400411,0, 247 , 532 ,0, 532 ,2,2
202400412,154,26,1,MONO,2024,3/5/24,Mono,0,COUNTY SUPERVISOR,1,4,Full,1,Peters,John,Incumbent,Y,1,2, 285 ,0, 532 , 532 ,53.6%,1,1,0,0,0,202400154,202400412,0, 285 , 532 ,0, 532 ,1,1
202400413,155,26,1,MONO,2024,3/5/24,Mono,0,SUPERIOR JUDGE,5,,Full,1,Ibrahim,Jeremy,Attorney,N,0,2, 599 ,0," 2,932 "," 2,932 ",20.4%,2,2,0,0,0,202400155,202400413,0, 599 ," 2,932 ",0," 2,932 ",2,2
202400414,155,26,1,MONO,2024,3/5/24,Mono,0,SUPERIOR JUDGE,5,,Full,1,"Mohun, Jr.",Gerald F.,Superior Court Judge,Y,1,2," 2,333 ",0," 2,932 "," 2,932 ",79.6%,1,1,0,0,0,202400155,202400414,0," 2,333 "," 2,932 ",0," 2,932 ",1,1
202402121,732,26,2,MONO,2024,11/5/24,Mammoth Lakes,0,CITY COUNCIL,2,,Full,2,Sauser,Bill,Businessman,Y,1,2," 1,567 ",0," 3,228 "," 3,228 ",48.5%,1,2,0,0,0,202400732,202402121,0," 1,567 "," 3,228 ",0," 3,228 ",2,1
202402122,732,26,2,MONO,2024,11/5/24,Mammoth Lakes,0,CITY COUNCIL,2,,Full,2,Truax,Brent,Dad,N,0,2," 1,661 ",0," 3,228 "," 3,228 ",51.5%,1,1,0,0,0,202400732,202402122,0," 1,661 "," 3,228 ",0," 3,228 ",1,1
202404644,1716,26,3,MONO,2024,11/5/24,Bishop Unified,0,SCHOOL BOARD MEMBER,3,,Full,2,Elia,Steve,"School Board Member, BUSD",Y,1,4, 139 ,0, 366 , 366 ,38.0%,1,2,0,0,0,202401508,202404610,1, 139 ," 10,309 ",0," 10,309 ",2,1
202404645,1716,26,3,MONO,2024,11/5/24,Bishop Unified,0,SCHOOL BOARD MEMBER,3,,Full,2,Keehn,Karen M.,Retired Teacher,N,0,4, 149 ,0, 366 , 366 ,40.7%,1,1,0,0,0,202401508,202404611,1, 149 ," 10,309 ",0," 10,309 ",1,1
202404646,1716,26,3,MONO,2024,11/5/24,Bishop Unified,0,SCHOOL BOARD MEMBER,3,,Full,2,Morley,Jamie,Road Maintenance Supervisor,N,0,4, 32 ,0, 366 , 366 ,8.7%,2,4,0,0,0,202401508,202404612,1, 32 ," 10,309 ",0," 10,309 ",4,2
202404647,1716,26,3,MONO,2024,11/5/24,Bishop Unified,0,SCHOOL BOARD MEMBER,3,,Full,2,Mulligan,Michelle,Server/Parent,N,0,4, 46 ,0, 366 , 366 ,12.6%,2,3,0,0,0,202401508,202404613,1, 46 ," 10,309 ",0," 10,309 ",3,2
202404648,1717,26,3,MONO,2024,11/5/24,Mono County Office of Education,0,SCHOOL BOARD MEMBER,3,3,Full,1,Hensley,Ruth A.,Retired Teacher,N,0,2," 2,181 ",0," 3,193 "," 3,193 ",68.3%,1,1,0,0,0,202401705,202404614,0," 2,181 "," 3,193 ",0," 3,193 ",1,1
202404649,1717,26,3,MONO,2024,11/5/24,Mono County Office of Education,0,SCHOOL BOARD MEMBER,3,3,Full,1,Rearick,Molly K.,Educator / Consultant,N,0,2," 1,012 ",0," 3,193 "," 3,193 ",31.7%,2,2,0,0,0,202401705,202404615,0," 1,012 "," 3,193 ",0," 3,193 ",2,2
202402123,733,27,2,MONTEREY,2024,3/5/24,Soledad,0,CITY COUNCIL,2,,Short,1,Ansaldo,Fernando,University Admissions Counselor,N,0,2," 1,221 ",0," 1,762 "," 1,762 ",69.3%,1,1,0,0,0,202400733,202402123,0," 1,221 "," 1,762 ",0," 1,762 ",1,1
202402124,733,27,2,MONTEREY,2024,3/5/24,Soledad,0,CITY COUNCIL,2,,Short,1,Nickerson,Phillip,Counselor,N,0,2, 541 ,0," 1,762 "," 1,762 ",30.7%,2,2,0,0,0,202400733,202402124,0, 541 ," 1,762 ",0," 1,762 ",2,2
202400415,156,27,1,MONTEREY,2024,3/5/24,Monterey,0,COUNTY SUPERVISOR,1,4,Full,1,Askew,Wendy Root,Monterey County Supervisor,Y,1,2," 11,115 ",0," 14,218 "," 14,218 ",78.2%,1,1,0,0,0,202400156,202400415,0," 11,115 "," 14,218 ",0," 14,218 ",1,1
202400416,156,27,1,MONTEREY,2024,3/5/24,Monterey,0,COUNTY SUPERVISOR,1,4,Full,1,Pressey,Jeremiah,Father/Homemaker,N,0,2," 3,103 ",0," 14,218 "," 14,218 ",21.8%,2,2,0,0,0,202400156,202400416,0," 3,103 "," 14,218 ",0," 14,218 ",2,2
202400417,157,27,1,MONTEREY,2024,3/5/24,Monterey,0,COUNTY SUPERVISOR,1,5,Full,1,Daniels,Kate,Policy Advisor,N,0,3," 15,145 ",0," 25,696 "," 25,696 ",58.9%,1,1,0,0,0,202400157,202400417,0," 15,145 "," 25,696 ",0," 25,696 ",1,1
202400418,157,27,1,MONTEREY,2024,3/5/24,Monterey,0,COUNTY SUPERVISOR,1,5,Full,1,Haffa,Alan,Monterey Councilmember/lnstructor,N,0,3," 5,996 ",0," 25,696 "," 25,696 ",23.3%,2,2,0,0,0,202400157,202400418,0," 5,996 "," 25,696 ",0," 25,696 ",2,2
202400419,157,27,1,MONTEREY,2024,3/5/24,Monterey,0,COUNTY SUPERVISOR,1,5,Full,1,Lipe,Bill,Businessman,N,0,3," 4,555 ",0," 25,696 "," 25,696 ",17.7%,2,3,0,0,0,202400157,202400419,0," 4,555 "," 25,696 ",0," 25,696 ",3,2
202404650,1718,27,3,MONTEREY,2024,6/4/24,Hartnell Community College,0,SCHOOL BOARD MEMBER,3,6,Short,1,Iracheta,Cesar O.,Small Business Owner,N,0,2, 551 ,0," 1,032 "," 1,032 ",53.4%,1,1,0,0,0,202401706,202404616,0, 551 ," 1,032 ",0," 1,032 ",1,1
202404651,1718,27,3,MONTEREY,2024,6/4/24,Hartnell Community College,0,SCHOOL BOARD MEMBER,3,6,Short,1,Nickerson,Phillip,Detention Officer,N,0,2, 481 ,0," 1,032 "," 1,032 ",46.6%,2,2,0,0,0,202401706,202404617,0, 481 ," 1,032 ",0," 1,032 ",2,2
202402125,734,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,CITY COUNCIL,2,,Full,2,Buder,Hans,Executive Director,N,0,5," 1,200 ",0," 3,321 "," 3,321 ",36.1%,1,1,0,0,0,202400734,202402125,0," 1,200 "," 3,321 ",0," 3,321 ",1,1
202402126,734,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,CITY COUNCIL,2,,Full,2,Delves,Bob,Planning Commissioner/Businessperson,N,0,5, 971 ,0," 3,321 "," 3,321 ",29.2%,1,2,0,0,0,202400734,202402126,0, 971 ," 3,321 ",0," 3,321 ",2,1
202402127,734,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,CITY COUNCIL,2,,Full,2,Hala,Danny,Small Business Owner,N,0,5, 303 ,0," 3,321 "," 3,321 ",9.1%,2,4,0,0,0,202400734,202402127,0, 303 ," 3,321 ",0," 3,321 ",4,2
202402128,734,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,CITY COUNCIL,2,,Full,2,Logan,Parker,No Ballot Designation,N,0,5, 231 ,0," 3,321 "," 3,321 ",7.0%,2,5,0,0,0,202400734,202402128,0, 231 ," 3,321 ",0," 3,321 ",5,2
202402129,734,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,CITY COUNCIL,2,,Full,2,O'Neil,David,Community Volunteer,N,0,5, 616 ,0," 3,321 "," 3,321 ",18.5%,2,3,0,0,0,202400734,202402129,0, 616 ," 3,321 ",0," 3,321 ",3,2
202402130,736,27,2,MONTEREY,2024,11/5/24,Del Rey Oaks,0,CITY COUNCIL,2,,Full,2,Burger,Mike,Small Business Owner,N,0,2, 510 ,0," 1,074 "," 1,074 ",47.5%,1,2,0,0,0,202400736,202402130,0, 510 ," 1,074 ",0," 1,074 ",2,1
202402131,736,27,2,MONTEREY,2024,11/5/24,Del Rey Oaks,0,CITY COUNCIL,2,,Full,2,Shirley,Kim,Incumbent,Y,1,2, 564 ,0," 1,074 "," 1,074 ",52.5%,1,1,0,0,0,202400736,202402131,0, 564 ," 1,074 ",0," 1,074 ",1,1
202402132,738,27,2,MONTEREY,2024,11/5/24,Gonzales,0,CITY COUNCIL,2,2,Full,1,Funk,Scott,Director Ag Business,Y,1,1, 457 ,0, 457 , 457 ,100.0%,1,1,0,0,0,202400738,202402132,0, 457 , 457 ,0, 457 ,1,1
202402133,740,27,2,MONTEREY,2024,11/5/24,Greenfield,0,CITY COUNCIL,2,1,Short,1,Garcia,Belen,Retired Educator,N,0,2, 417 ,0, 780 , 780 ,53.5%,1,1,0,0,0,202400740,202402133,0, 417 , 780 ,0, 780 ,1,1
202402134,740,27,2,MONTEREY,2024,11/5/24,Greenfield,0,CITY COUNCIL,2,1,Short,1,Garcia,Stephanie J.,Litigation Paralegal,N,0,2, 363 ,0, 780 , 780 ,46.5%,2,2,0,0,0,202400740,202402134,0, 363 , 780 ,0, 780 ,2,2
202402135,741,27,2,MONTEREY,2024,11/5/24,Greenfield,0,CITY COUNCIL,2,2,Full,1,Jones,Marcy,HR Manager,N,0,1, 615 ,0, 615 , 615 ,100.0%,1,1,0,0,0,202400741,202402135,0, 615 , 615 ,0, 615 ,1,1
202402136,742,27,2,MONTEREY,2024,11/5/24,Greenfield,0,CITY COUNCIL,2,4,Full,1,Rodriguez,Ariana,College Program Coordinator,Y,1,2, 428 ,0, 724 , 724 ,59.1%,1,1,0,0,0,202400742,202402136,0, 428 , 724 ,0, 724 ,1,1
202402137,742,27,2,MONTEREY,2024,11/5/24,Greenfield,0,CITY COUNCIL,2,4,Full,1,Zavala,Cynthia,Resident Manager,N,0,2, 296 ,0, 724 , 724 ,40.9%,2,2,0,0,0,202400742,202402137,0, 296 , 724 ,0, 724 ,2,2
202402138,743,27,2,MONTEREY,2024,11/5/24,King,0,CITY COUNCIL,2,3,Full,1,Deleón,Carlos M.,Supervisor,Y,1,1, 393 ,0, 393 , 393 ,100.0%,1,1,0,0,0,202400743,202402138,0, 393 , 393 ,0, 393 ,1,1
202402139,744,27,2,MONTEREY,2024,11/5/24,King,0,CITY COUNCIL,2,4,Full,1,Victoria,Carlos,Security Officer,Y,1,1, 318 ,0, 318 , 318 ,100.0%,1,1,0,0,0,202400744,202402139,0, 318 , 318 ,0, 318 ,1,1
202402140,745,27,2,MONTEREY,2024,11/5/24,King,0,CITY COUNCIL,2,5,Full,1,Cullen,Robert,Incumbent,Y,1,2, 240 ,0, 428 , 428 ,56.1%,1,1,0,0,0,202400745,202402140,0, 240 , 428 ,0, 428 ,1,1
202402141,745,27,2,MONTEREY,2024,11/5/24,King,0,CITY COUNCIL,2,5,Full,1,Lalehzadeh,Jonas,Farmer,N,0,2, 188 ,0, 428 , 428 ,43.9%,2,2,0,0,0,202400745,202402141,0, 188 , 428 ,0, 428 ,2,2
202402142,746,27,2,MONTEREY,2024,11/5/24,Marina,0,CITY COUNCIL,2,2,Full,1,Biala,Kathy Yaeko,Incumbent,Y,1,1," 2,031 ",0," 2,031 "," 2,031 ",100.0%,1,1,0,0,0,202400746,202402142,0," 2,031 "," 2,031 ",0," 2,031 ",1,1
202402143,747,27,2,MONTEREY,2024,11/5/24,Marina,0,CITY COUNCIL,2,3,Full,1,McAdams,Jenny,Appointed Incumbent,Y,1,2," 1,289 ",0," 2,381 "," 2,381 ",54.1%,1,1,0,0,0,202400747,202402143,0," 1,289 "," 2,381 ",0," 2,381 ",1,1
202402144,747,27,2,MONTEREY,2024,11/5/24,Marina,0,CITY COUNCIL,2,3,Full,1,Moeller,Mike,Respiratory Care Practitioner,N,0,2," 1,092 ",0," 2,381 "," 2,381 ",45.9%,2,2,0,0,0,202400747,202402144,0," 1,092 "," 2,381 ",0," 2,381 ",2,2
202402145,748,27,2,MONTEREY,2024,11/5/24,Monterey,0,CITY COUNCIL,2,3,Full,1,Palmer,Eric,Public Education Coordinator,N,0,2," 1,195 ",0," 2,403 "," 2,403 ",49.7%,2,2,0,0,0,202400748,202402145,0," 1,195 "," 2,403 ",0," 2,403 ",2,2
202402146,748,27,2,MONTEREY,2024,11/5/24,Monterey,0,CITY COUNCIL,2,3,Full,1,Rasch,Jean,Attorney At Law,N,0,2," 1,208 ",0," 2,403 "," 2,403 ",50.3%,1,1,0,0,0,202400748,202402146,0," 1,208 "," 2,403 ",0," 2,403 ",1,1
202402147,749,27,2,MONTEREY,2024,11/5/24,Monterey,0,CITY COUNCIL,2,4,Full,1,Garcia,"Gene ""Gino""",Appointed Councilmember,N,0,2," 1,522 ",0," 2,859 "," 2,859 ",53.2%,1,1,0,0,0,202400749,202402147,0," 1,522 "," 2,859 ",0," 2,859 ",1,1
202402148,749,27,2,MONTEREY,2024,11/5/24,Monterey,0,CITY COUNCIL,2,4,Full,1,Perez,Brian,Police Supervisor,N,0,2," 1,337 ",0," 2,859 "," 2,859 ",46.8%,2,2,0,0,0,202400749,202402148,0," 1,337 "," 2,859 ",0," 2,859 ",2,2
202402149,751,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,CITY COUNCIL,2,,Full,3,Coletti,Luke,Councilmember,Y,1,6," 3,461 ",0," 18,283 "," 18,283 ",18.9%,2,4,0,0,0,202400751,202402149,0," 3,461 "," 18,283 ",0," 18,283 ",4,2
202402150,751,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,CITY COUNCIL,2,,Full,3,Garcia,Carmelita,Retired Businesswoman,N,0,6," 2,678 ",0," 18,283 "," 18,283 ",14.6%,2,5,0,0,0,202400751,202402150,0," 2,678 "," 18,283 ",0," 18,283 ",5,2
202402151,751,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,CITY COUNCIL,2,,Full,3,Kartalov,Chilla,Business Examiner/Mother,N,0,6," 1,198 ",0," 18,283 "," 18,283 ",6.6%,2,6,0,0,0,202400751,202402151,0," 1,198 "," 18,283 ",0," 18,283 ",6,2
202402152,751,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,CITY COUNCIL,2,,Full,3,Poduri,Chaps,Incumbent,Y,1,6," 3,539 ",0," 18,283 "," 18,283 ",19.4%,1,3,0,0,0,202400751,202402152,0," 3,539 "," 18,283 ",0," 18,283 ",3,1
202402153,751,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,CITY COUNCIL,2,,Full,3,Rau,Tina,Retired Business Manager,N,0,6," 3,541 ",0," 18,283 "," 18,283 ",19.4%,1,2,0,0,0,202400751,202402153,0," 3,541 "," 18,283 ",0," 18,283 ",2,1
202402154,751,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,CITY COUNCIL,2,,Full,3,Walkingstick,Paul,Project Manager,N,0,6," 3,866 ",0," 18,283 "," 18,283 ",21.1%,1,1,0,0,0,202400751,202402154,0," 3,866 "," 18,283 ",0," 18,283 ",1,1
202402155,753,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,1,Full,1,Ayala,Alex,Business Owner,N,0,2," 2,110 ",0," 4,536 "," 4,536 ",46.5%,2,2,0,0,0,202400753,202402155,0," 2,110 "," 4,536 ",0," 4,536 ",2,2
202402156,753,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,1,Full,1,Barajas,Jose Luis,Business Support Advisor,N,0,2," 2,426 ",0," 4,536 "," 4,536 ",53.5%,1,1,0,0,0,202400753,202402156,0," 2,426 "," 4,536 ",0," 4,536 ",1,1
202402157,754,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,3,Short,1,D'Arrigo,Margaret,Businesswoman/Trustee,N,0,4," 5,539 ",0," 9,923 "," 9,923 ",55.8%,1,1,0,0,0,202400754,202402157,0," 5,539 "," 9,923 ",0," 9,923 ",1,1
202402158,754,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,3,Short,1,Maisonneuve,David,Real Estate Appraiser,N,0,4, 601 ,0," 9,923 "," 9,923 ",6.1%,2,4,0,0,0,202400754,202402158,0, 601 ," 9,923 ",0," 9,923 ",4,2
202402159,754,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,3,Short,1,Swensen,Cary,College Educator/Businesswoman,N,0,4," 2,050 ",0," 9,923 "," 9,923 ",20.7%,2,2,0,0,0,202400754,202402159,0," 2,050 "," 9,923 ",0," 9,923 ",2,2
202402160,754,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,3,Short,1,Valenzuela,Jesus,City of Salinas Appointed Councilmember,Y,1,4," 1,733 ",0," 9,923 "," 9,923 ",17.5%,2,3,0,0,0,202400754,202402160,0," 1,733 "," 9,923 ",0," 9,923 ",3,2
202402161,755,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,4,Full,1,Lomeli,Albert,Teacher,N,0,3, 876 ,0," 5,063 "," 5,063 ",17.3%,2,3,0,0,0,202400755,202402161,0, 876 ," 5,063 ",0," 5,063 ",3,2
202402162,755,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,4,Full,1,Osornio,Orlando,City of Salinas Councilmember,Y,1,3," 2,034 ",0," 5,063 "," 5,063 ",40.2%,2,2,1,0,0,202400755,202402162,0," 2,034 "," 5,063 ",0," 5,063 ",2,2
202402163,755,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,4,Full,1,Rosa,Gloria De La,Retired Nurse,N,0,3," 2,153 ",0," 5,063 "," 5,063 ",42.5%,1,1,1,0,0,202400755,202402163,0," 2,153 "," 5,063 ",0," 5,063 ",1,1
202402164,756,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,6,Full,1,Rocha,Anthony,City of Salinas Councilmember,Y,1,2," 3,850 ",0," 8,473 "," 8,473 ",45.4%,2,2,0,0,0,202400756,202402164,0," 3,850 "," 8,473 ",0," 8,473 ",2,2
202402165,756,27,2,MONTEREY,2024,11/5/24,Salinas,0,CITY COUNCIL,2,6,Full,1,"Salazar, Jr.",Aurelio,Hartnell College Trustee,N,0,2," 4,623 ",0," 8,473 "," 8,473 ",54.6%,1,1,0,0,0,202400756,202402165,0," 4,623 "," 8,473 ",0," 8,473 ",1,1
202402166,758,27,2,MONTEREY,2024,11/5/24,Sand,0,CITY COUNCIL,2,,Full,2,Adams,Michelle,Retired Parole Agent,N,0,3, 73 ,0, 222 , 222 ,32.9%,1,2,0,0,0,202400758,202402166,0, 73 , 222 ,0, 222 ,2,1
202402167,758,27,2,MONTEREY,2024,11/5/24,Sand,0,CITY COUNCIL,2,,Full,2,Diaz,Marilee,Appointed Incumbent,Y,1,3, 79 ,0, 222 , 222 ,35.6%,1,1,0,0,0,202400758,202402167,0, 79 , 222 ,0, 222 ,1,1
202402168,758,27,2,MONTEREY,2024,11/5/24,Sand,0,CITY COUNCIL,2,,Full,2,Kilpatrick,Luke,Father/Engineer/Entrepreneur,N,0,3, 70 ,0, 222 , 222 ,31.5%,2,3,0,0,0,202400758,202402168,0, 70 , 222 ,0, 222 ,3,2
202402169,760,27,2,MONTEREY,2024,11/5/24,Seaside,0,CITY COUNCIL,2,,Full,2,Garcia-Arrazola,Alexis,Seaside City Councilmember,Y,1,4," 4,101 ",0," 14,268 "," 14,268 ",28.7%,1,2,0,0,0,202400760,202402169,0," 4,101 "," 14,268 ",0," 14,268 ",2,1
202402170,760,27,2,MONTEREY,2024,11/5/24,Seaside,0,CITY COUNCIL,2,,Full,2,Ingersoll,Diana Agar,Retired City Employee,N,0,4," 2,251 ",0," 14,268 "," 14,268 ",15.8%,2,4,0,0,0,202400760,202402170,0," 2,251 "," 14,268 ",0," 14,268 ",4,2
202402171,760,27,2,MONTEREY,2024,11/5/24,Seaside,0,CITY COUNCIL,2,,Full,2,Leboeuf,Shanda,Community Volunteer,N,0,4," 2,288 ",0," 14,268 "," 14,268 ",16.0%,2,3,0,0,0,202400760,202402171,0," 2,288 "," 14,268 ",0," 14,268 ",3,2
202402172,760,27,2,MONTEREY,2024,11/5/24,Seaside,0,CITY COUNCIL,2,,Full,2,Pacheco,David R.,Seaside City Councilperson,Y,1,4," 5,628 ",0," 14,268 "," 14,268 ",39.4%,1,1,0,0,0,202400760,202402172,0," 5,628 "," 14,268 ",0," 14,268 ",1,1
202402173,762,27,2,MONTEREY,2024,11/5/24,Soledad,0,CITY COUNCIL,2,3,Full,1,Garcia,Benjamin Caldera,Business Representative,N,0,1, 829 ,0, 829 , 829 ,100.0%,1,1,0,0,0,202400762,202402173,0, 829 , 829 ,0, 829 ,1,1
202402174,763,27,2,MONTEREY,2024,11/5/24,Soledad,0,CITY COUNCIL,2,4,Full,1,Banuelos,Evarista,Appointed Council Member,Y,1,1, 600 ,0, 600 , 600 ,100.0%,1,1,0,0,0,202400763,202402174,0, 600 , 600 ,0, 600 ,1,1
202400420,158,27,1,MONTEREY,2024,11/5/24,Monterey,1,"DIRECTOR, Santa Lucia CSD",4,,Full,3,Eastman,Ron,Healthcare Investor,N,0,5, 95 ,0, 334 , 334 ,28.4%,1,1,0,0,0,202400158,202400420,0, 95 , 334 ,0, 334 ,1,1
202400421,158,27,1,MONTEREY,2024,11/5/24,Monterey,1,"DIRECTOR, Santa Lucia CSD",4,,Full,3,Peat,Jack,Retired Businessman,N,0,5, 86 ,0, 334 , 334 ,25.7%,1,2,0,0,0,202400158,202400421,0, 86 , 334 ,0, 334 ,2,1
202400422,158,27,1,MONTEREY,2024,11/5/24,Monterey,1,"DIRECTOR, Santa Lucia CSD",4,,Full,3,Santry,Barbara,Incumbent,Y,1,5, 40 ,0, 334 , 334 ,12.0%,2,5,0,0,0,202400158,202400422,0, 40 , 334 ,0, 334 ,5,2
202400423,158,27,1,MONTEREY,2024,11/5/24,Monterey,1,"DIRECTOR, Santa Lucia CSD",4,,Full,3,Shupe,John,Attorney,N,0,5, 53 ,0, 334 , 334 ,15.9%,2,4,0,0,0,202400158,202400423,0, 53 , 334 ,0, 334 ,4,2
202400424,158,27,1,MONTEREY,2024,11/5/24,Monterey,1,"DIRECTOR, Santa Lucia CSD",4,,Full,3,Thorme,Melissa,Appointed Incumbent,Y,1,5, 60 ,0, 334 , 334 ,18.0%,1,3,0,0,0,202400158,202400424,0, 60 , 334 ,0, 334 ,3,1
202402175,735,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,MAYOR,6,,Full,1,Baron,Jeff,Councilmember,N,0,3, 701 ,0," 2,136 "," 2,136 ",32.8%,2,2,1,0,0,202400735,202402175,0, 701 ," 2,136 ",0," 2,136 ",2,2
202402176,735,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,MAYOR,6,,Full,1,Byrne,Dale,Community Volunteer Manager,N,0,3, 819 ,0," 2,136 "," 2,136 ",38.3%,1,1,1,0,0,202400735,202402176,0, 819 ," 2,136 ",0," 2,136 ",1,1
202402177,735,27,2,MONTEREY,2024,11/5/24,Carmel-By-The-Sea,0,MAYOR,6,,Full,1,Potter,Dave,Mayor of Carmel-by-the-Sea,Y,1,3, 616 ,0," 2,136 "," 2,136 ",28.8%,2,3,0,0,0,202400735,202402177,0, 616 ," 2,136 ",0," 2,136 ",3,2
202402178,737,27,2,MONTEREY,2024,11/5/24,Del Rey Oaks,0,MAYOR,6,,Full,1,Donaldson,Scott,City of Del Rey Oaks Mayor,Y,1,1, 831 ,0, 831 , 831 ,100.0%,1,1,0,0,0,202400737,202402178,0, 831 , 831 ,0, 831 ,1,1
202402179,739,27,2,MONTEREY,2024,11/5/24,Gonzales,0,MAYOR,6,,Full,1,Rios,Jose L.,Incumbent,Y,1,1," 1,740 ",0," 1,740 "," 1,740 ",100.0%,1,1,0,0,0,202400739,202402179,0," 1,740 "," 1,740 ",0," 1,740 ",1,1
202402180,750,27,2,MONTEREY,2024,11/5/24,Monterey,0,MAYOR,6,,Full,1,Kaldy,Monique,Businesswoman,N,0,2," 3,960 ",0," 12,040 "," 12,040 ",32.9%,2,2,0,0,0,202400750,202402180,0," 3,960 "," 12,040 ",0," 12,040 ",2,2
202402181,750,27,2,MONTEREY,2024,11/5/24,Monterey,0,MAYOR,6,,Full,1,Williamson,Tyller,Mayor of Monterey,Y,1,2," 8,080 ",0," 12,040 "," 12,040 ",67.1%,1,1,0,0,0,202400750,202402181,0," 8,080 "," 12,040 ",0," 12,040 ",1,1
202402182,752,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,MAYOR,6,,Full,1,Miller,Daniel,Retired Businessman,N,0,3," 2,463 ",0," 7,917 "," 7,917 ",31.1%,2,2,1,0,0,202400752,202402182,0," 2,463 "," 7,917 ",0," 7,917 ",2,2
202402183,752,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,MAYOR,6,,Full,1,Smith,Nick,Councilmember,N,0,3," 3,320 ",0," 7,917 "," 7,917 ",41.9%,1,1,1,0,0,202400752,202402183,0," 3,320 "," 7,917 ",0," 7,917 ",1,1
202402184,752,27,2,MONTEREY,2024,11/5/24,Pacific Grove,0,MAYOR,6,,Full,1,Ybarra,Dionne,Executive Director,N,0,3," 2,134 ",0," 7,917 "," 7,917 ",27.0%,2,3,0,0,0,202400752,202402184,0," 2,134 "," 7,917 ",0," 7,917 ",3,2
202402185,757,27,2,MONTEREY,2024,11/5/24,Salinas,0,MAYOR,6,,Full,1,Barrera,Chris,Business Owner,N,0,3," 10,965 ",0," 39,597 "," 39,597 ",27.7%,2,2,0,0,0,202400757,202402185,0," 10,965 "," 39,597 ",0," 39,597 ",2,2
