MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTOPIC,RECTYPENAME,RECTOPICNAME, YES , NO , TOTAL ,PERCENT,REQ,outcome,PASSFAIL,Multi_CO,Multi_MeasID, YES_sum , NO_sum , Total_sum ,Percent_sum,Outcome_sum,passfail_sum,typerec,toprec
202400624,2024,27,3,MONTEREY,11/5/24,South Monterey County Joint Union High,0,M,I,"To upgrade emergency communication systems, fire alarms/sprinklers, safety door locks, security cameras,; repair deteriorating classrooms, restrooms; replace outdated, unsafe portables, electrical wiring; earthquake retrofit classrooms/ buildings; and construct, acquire, repair classrooms, facilities, sites, and equipment, shall South Monterey County Joint Union High School District’s measure be adopted authorizing $35,000,000 in bonds at legal rates, levying $30 per $100,000 assessed valuation, providing approximately $2,600,000 annually while bonds are outstanding, supporting local schools, requiring citizen oversight/audits?",11,10,GO Bond,Education," 4,822 "," 2,965 "," 7,787 ",61.9%,F,1,PassF,1,202400618," 4,840 "," 2,996 "," 7,836 ",61.8%,1,PassF,10,10
202400625,2024,27,3,MONTEREY,11/5/24,Spreckels Union Elementary,0,M,O,"To repair/upgrade neighborhood schools, retain/attract quality teachers by repairing leaky roofs, plumbing/restrooms, smoke/fire alarms, outdated electrical/ sewer systems; maintaining safety; providing safe drinking water; removing asbestos, lead paint, mold; shall Spreckels Union School District’s measure authorizing $27,000,000 in bonds at legal rates be adopted, levying 3¢ per $100 assessed valuation, averaging $5,500,000 annually while bonds are outstanding, requiring citizens oversight, audits, public spending disclosure, funds for local schools?",11,10,GO Bond,Education," 1,943 "," 1,869 "," 3,812 ",51.0%,F,2,FailF,0,202400619," 1,943 "," 1,869 "," 3,812 ",51.0%,2,FailF,10,10
202400626,2024,27,3,MONTEREY,11/5/24,Washington Union Elementary,0,M,P,"To improve the quality of education; modernize outdated classrooms and school facilities; replace leaky roofs; and make safety improvements at drop-off and pickup areas; shall the measure authorizing Washington Union School District to issue $18,200,000 of bonds at legal rates, generating on average $1.08 million annually as long as bonds are outstanding at approximately $19 per $100,000 assessed value, be adopted, with annual audits, independent citizens’ oversight committee, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 2,492 "," 2,180 "," 4,672 ",53.3%,F,2,FailF,0,202400620," 2,492 "," 2,180 "," 4,672 ",53.3%,2,FailF,10,10
202400627,2024,27,3,MONTEREY,11/5/24,West Hills Community College,0,M,C,"To improve Coalinga College with funds that cannot be taken by the State and spent elsewhere, shall West Hills Community College District’s measure to expand career training/technical educational classrooms and facilities; renovate outdated classrooms, labs, and student dorms; and improve campus safety be adopted, authorizing $19 million of bonds with estimated average levies below $24 per $100,000 of assessed valuation (approximately $1 million annually) while outstanding, with legal rates, audits, independent oversight and full public disclosure of all spending?",11,10,GO Bond,Education, 9 , 6 , 15 ,60.0%,F,1,PassF,1,202400519," 2,758 "," 1,722 "," 4,480 ",61.6%,1,PassF,10,10
202400628,2024,28,3,NAPA,3/5/24,Howell Mountain Elementary,0,M,D,"To construct an early learning center to support transitional kindergarten, upgrade technology,renovate/replace roofs, windows, flooring, cabinetry, HVAC systems and music building, and improve playfields and paved surfaces, shall the Howell Mountain Elementary School District measure authorizing $9,000,000 in bonds, at legal interest rates, and levying approximately $30 per $100,000 of assessed valuation (raising $531,000 annually) while bonds are outstanding, be adopted, with an appointed citizens’ oversight committee and independent audits to assure proper expenditure of funds?",11,10,GO Bond,Education, 367 , 374 , 741 ,49.5%,F,2,FailF,0,202400621, 367 , 374 , 741 ,49.5%,2,FailF,10,10
202400629,2024,28,3,NAPA,11/5/24,Napa Valley Unified,0,M,B,"To provide safe, modern schools for all Napa students by upgrading aging classrooms; repairing deteriorating roofs, plumbing, electrical; removing asbestos/ hazardous materials; and modernizing science, math, technology, engineering, career technical education/ skilled trades labs, shall Napa Valley Unified School District School Facilities Improvement District #1’s measure authorizing $230,000,000 in bonds at legal rates be adopted, levying $22/ $100,000 assessed value while bonds are outstanding (averaging $24,700,000 annually that cannot be taken by the State) with citizen oversight, annual audits, and no funds for administrators?",11,10,GO Bond,Education," 23,284 "," 18,983 "," 42,267 ",55.1%,F,1,PassF,0,202400622," 23,284 "," 18,983 "," 42,267 ",55.1%,1,PassF,10,10
202400630,2024,29,3,NEVADA,3/5/24,Twin Ridges Elementary,0,M,A,"To make basic repairs and upgrades to classrooms and facilities, replace outdated HVAC systems, ensure ADA access, improve safety and security, and build new kindergarten and pre-K classrooms; shall Twin Ridges Elementary School District’s measure authorizing $2,600,000 in bonds at legal interest rates, levying approximately $30 per $100,000 of assessed value, generating an estimated average $190,000 annually while bonds are outstanding, with citizens’ oversight, annual audits, all funds staying local and NO money for administrators’ salaries, be adopted?",11,10,GO Bond,Education, 643 , 249 , 892 ,72.1%,F,1,PassF,0,202400623, 643 , 249 , 892 ,72.1%,1,PassF,10,10
202400631,2024,29,3,NEVADA,11/5/24,Pleasant Ridge Elementary,0,M,D,"To improve local elementary/middle schools, replace leaky roofs, update heating and cooling systems, upgrade kitchens, reconfigure school entrances and exits to improve student safety and provide emergency evacuation centers, shall Pleasant Ridge Union Elementary School District’s measure authorizing $25,000,000 in bonds at legal rates, levying approximately $30 per $100,000 assessed value, generating on average $1,800,000 annually while bonds are outstanding, with strict accountability, independent citizen oversight, audits and no funds used for administrator salaries or pensions be adopted?",11,10,GO Bond,Education," 6,641 "," 5,839 "," 12,480 ",53.2%,F,2,FailF,0,202400624," 6,641 "," 5,839 "," 12,480 ",53.2%,2,FailF,10,10
202400632,2024,30,3,ORANGE,3/5/24,Orange Unified,0,R,R1,"Shall Madison Miner be recalled (removed) from the office of Governing Board Member, Orange Unified School District, Trustee Area 4?",50,13,Recall,Education: Recall," 27,674 "," 24,113 "," 51,787 ",53.4%,M,1,Pass,0,202400625," 27,674 "," 24,113 "," 51,787 ",53.4%,1,Pass,50,10
202400633,2024,30,3,ORANGE,3/5/24,Orange Unified,0,R,R2,"Shall Rick Ledesma be recalled (removed) from the office of Governing Board Member, Orange Unified School District, Trustee Area 7?",50,13,Recall,Education: Recall," 27,782 "," 23,888 "," 51,670 ",53.8%,M,1,Pass,0,202400626," 27,782 "," 23,888 "," 51,670 ",53.8%,1,Pass,50,10
202400634,2024,30,3,ORANGE,11/5/24,Anaheim Union High,0,M,K,"To repair and upgrade older local schools and improve quality education; fix deteriorating roofs, plumbing, electrical; remove asbestos/ lead pipes; repair, construct, acquire classrooms, science labs, facilities, career technology, sites, equipment; support college/ career readiness in math, science, technology, engineering, arts, skilled trades, shall Anaheim Union High School District’s measure be adopted authorizing $496,000,000 in bonds at legal rates, levying 3¢/ $100 assessed value ($33,000,000 annually) while bonds are outstanding, with citizen oversight, audits, and all money locally controlled?",11,10,GO Bond,Education," 82,881 "," 40,928 "," 123,809 ",66.9%,F,1,PassF,0,202400627," 82,881 "," 40,928 "," 123,809 ",66.9%,1,PassF,10,10
202400635,2024,30,3,ORANGE,11/5/24,Brea Olinda Unified,0,M,H,"To upgrade/ repair 108-year-old Brea Junior High/ aging neighborhood schools, fix deteriorating roofs, plumbing, electrical, remove asbestos/ lead, modernize/ construct classrooms, science labs, career technology facilities for current academic/ health/ safety standards, improve access for students with disabilities, shall Brea Olinda Unified School District’s measure authorizing $160,000,000 in bonds at legal rates be adopted, levying $39/ $100,000 assessed value ($10,000,000 annually) while bonds are outstanding, with independent oversight, audits, all funds for local schools?",11,10,GO Bond,Education," 12,942 "," 7,107 "," 20,049 ",64.6%,F,1,PassF,0,202400628," 12,942 "," 7,107 "," 20,049 ",64.6%,1,PassF,10,10
202400636,2024,30,3,ORANGE,11/5/24,Buena Park,0,M,M,"In order to repair and improve classrooms, labs, school facilities and instructional technology to support student achievement in math, science, technology, arts and engineering; fix deteriorating roofs, plumbing, ventilation and electrical; and improve school safety and security systems, shall Buena Park School District’s measure authorizing $84,000,000 in bonds, at legal rates, be adopted, levying approximately 3¢ per $100 of assessed value (averaging $6,000,000 annually) while bonds are outstanding, with citizen oversight, independent audits, and all money staying local?",11,10,GO Bond,Education," 10,240 "," 4,922 "," 15,162 ",67.5%,F,1,PassF,0,202400629," 10,240 "," 4,922 "," 15,162 ",67.5%,1,PassF,10,10
202400637,2024,30,3,ORANGE,11/5/24,Fullerton Elementary,0,M,N,"To repair aging classrooms, labs and facilities at Fullerton elementary/middle schools to support student achievement in math, science, technology, arts and engineering; remove asbestos/lead pipes; fix deteriorating roofs, plumbing, sewer, electrical; repair, construct, acquire classrooms, sites, facilities and equipment; shall Fullerton School District’s measure authorizing $262,000,000 in bonds at legal rates be adopted, levying $30 per $100,000 assessed value ($15,000,000 annually) while bonds are outstanding, with citizen oversight and all money locally controlled?",11,10,GO Bond,Education," 29,859 "," 18,971 "," 48,830 ",61.1%,F,1,PassF,0,202400630," 29,859 "," 18,971 "," 48,830 ",61.1%,1,PassF,10,10
202400638,2024,30,3,ORANGE,11/5/24,Fullerton Joint Union High,0,M,L,"To repair/upgrade aging classrooms, labs, career technology and facilities at high schools serving Fullerton, Buena Park, and La Habra to support college/career readiness in math, science, technology, and skilled trades and fix deteriorating roofs, plumbing, sewer, and electrical systems, shall Fullerton Joint Union High School District’s measure authorizing $284,000,000 in bonds at legal rates be adopted, levying $21 per $100,000 assessed value ($18,000,000 annually) while bonds are outstanding, with citizen oversight and all money staying local?",11,10,GO Bond,Education," 51,561 "," 36,829 "," 88,390 ",58.3%,F,1,PassF,1,202400561," 56,162 "," 41,530 "," 97,692 ",57.5%,1,PassF,10,10
202400639,2024,30,3,ORANGE,11/5/24,La Habra City,0,M,O,"To provide safe, modern neighborhood schools; fix deteriorating roofs, plumbing, electrical, and infrastructure; upgrade classrooms and science labs to support student achievement in math, science, technology, arts, and engineering; repair, construct, acquire classrooms, equipment, sites/ facilities; shall La Habra City School District’s measure be adopted authorizing $73,000,000 in bonds at legal rates without increasing current tax rates, levying $25 per $100,000 assessed value ($5,000,000 annually) while bonds are outstanding, with independent audits, citizen oversight, and all money locally controlled?",11,10,GO Bond,Education," 12,085 "," 6,363 "," 18,448 ",65.5%,F,1,PassF,0,202400631," 12,085 "," 6,363 "," 18,448 ",65.5%,1,PassF,10,10
202400640,2024,30,3,ORANGE,11/5/24,Lowell Joint,0,M,P,"To provide safe, modern elementary/intermediate schools; construct, repair/update classrooms, science labs/school facilities to support student achievement and college/career readiness in math, science, technology, arts/engineering; improve disabled student access; replace deteriorating portables with permanent classrooms; shall Lowell Joint School District’s measure authorizing $54,000,000 in bonds, at legal rates, levying approximately $30 per $100,000 of assessed valuation (raising $4,000,000 annually) while bonds are outstanding, be adopted, with citizen oversight, annual audits, all funds used locally?",11,10,GO Bond,Education," 3,873 "," 2,426 "," 6,299 ",61.5%,F,1,PassF,1,202400572," 8,821 "," 6,789 "," 15,610 ",56.5%,1,PassF,10,10
202400641,2024,30,3,ORANGE,11/5/24,Rancho Santiago Community College,0,M,G,"To upgrade classrooms/labs preparing students/veterans for university transfer, jobs including nursing, emergency response, building trades; repair leaky roofs, deteriorating gas, sewer lines; provide clean drinking water; improve safety/security; acquire, construct, repair facilities, sites, equipment; shall Rancho Santiago Community College District’s measure authorizing $720,000,000 in bonds at legal rates, levying $25 per $100,000 of assessed valuation, generating $46,000,000 annually while bonds are outstanding be adopted, requiring oversight, public spending disclosure?",11,10,GO Bond,Education," 91,403 "," 87,719 "," 179,122 ",51.0%,F,2,FailF,0,202400632," 91,403 "," 87,719 "," 179,122 ",51.0%,2,FailF,10,10
202400642,2024,30,3,ORANGE,11/5/24,Santa Ana Unified,0,M,I,"To repair/ upgrade classrooms, science labs, school facilities, and instructional technology for college/ career readiness in math, science, technology, engineering, arts, and skilled trades; make health/ safety upgrades; remove asbestos/ lead; and fix roofs, plumbing, and electrical systems, shall Santa Ana Unified School District’s measure be adopted authorizing $355,000,000 in bonds at legal rates, levying 3¢ per $100 assessed value ($23,000,000 annually) while bonds are outstanding, with independent oversight, audits, and all money locally controlled?",11,10,GO Bond,Education," 40,336 "," 18,203 "," 58,539 ",68.9%,F,1,PassF,0,202400633," 40,336 "," 18,203 "," 58,539 ",68.9%,1,PassF,10,10
202400643,2024,30,3,ORANGE,11/5/24,Tustin Unified School,0,M,J,"To repair/upgrade aging classrooms, science labs, school and career-training facilities supporting college/career readiness in math, science, technology/skilled trades; fix roofs, plumbing, and electrical; improve school safety/security; remove asbestos/lead; shall Tustin Unified School District’s measure authorizing $261,000,000 in bonds at legal rates be adopted, levying 3¢ per $100 assessed value (raising $18,000,000 annually) while bonds are outstanding, with citizen oversight, audits, and all money locally controlled?",11,10,GO Bond,Education," 39,075 "," 19,357 "," 58,432 ",66.9%,F,1,PassF,0,202400634," 39,075 "," 19,357 "," 58,432 ",66.9%,1,PassF,10,10
202400644,2024,31,3,PLACER,11/5/24,Ackerman,0,M,G,"To improve Bowman Charter School; replace outdated heating, ventilation and air-conditioning systems; modernize/construct classrooms, restrooms and school facilities; upgrade playgrounds and playfields; and make energy-efficiency improvements; shall Ackerman Charter School District's measure be adopted authorizing $4,000,000 of bonds at legal interest rates, generating on average $260,000 annually for issued bonds through maturity from levies of approximately $26.85 per $100,000 assessed value, with annual audits, citizens' oversight, no money for salaries and all money staying local?",11,10,GO Bond,Education, 772 , 741 ," 1,513 ",51.0%,F,2,FailF,0,202400635, 772 , 741 ," 1,513 ",51.0%,2,FailF,10,10
202400645,2024,31,3,PLACER,11/5/24,Elverta Joint Elementary,0,M,J,"To improve the quality of local schools; upgrade inadequate electrical systems; replace leaky roofs; modernize outdated classrooms, restrooms and school facilities; and make health, safety and handicapped accessibility improvements; shall Elverta Joint Elementary School District's measure authorizing $4,300,000 of bonds at legal rates be adopted, generating approximately $267, 190 annually while bonds are outstanding at estimated average rates of $29.14 per $100,000 assessed value, with annual audits, independent citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education, 112 , 100 , 212 ,52.8%,F,2,FailF,0,202400636, 112 , 100 , 212 ,52.8%,2,FailF,10,10
202400646,2024,31,3,PLACER,11/5/24,Loomis Union,0,M,E,"To upgrade local prekindergarten - 8th grade classrooms/labs/restrooms, remove hazardous materials where discovered, fix leaky roofs, failing heating, cooling, gas, electrical, and plumbing for safe drinking water, shall Loomis Union School District's measure be adopted authorizing $48,000,000 in bonds at legal rates, averaging $27 /$100,000 of assessed value, (raising $2,700,000 annually) while bonds are outstanding, with independent oversight, public spending reports, no funds for administrator salaries, and all funds locally controlled?",11,10,GO Bond,Education," 7,353 "," 7,288 "," 14,641 ",50.2%,F,2,FailF,0,202400637," 7,353 "," 7,288 "," 14,641 ",50.2%,2,FailF,10,10
202400647,2024,31,3,PLACER,11/5/24,Placer Union High,0,M,H,"To repair Colfax High School's leaky roofs, outdated gas/ sewer/ electrical systems, upgrade plumbing to maintain safe drinking water; remove asbestos/ lead paint; reduce wildfire risk; upgrade classrooms/ labs for science, technology, engineering, math and career training, shall Colfax High School Facilities Improvement District No. 3 of Placer Union High School District's measure be adopted, authorizing $21,000,000 in bonds at legal rates, levying $30 per $100,000 assessed valuation (approximately $1,600,000 annually) while bonds are outstanding, requiring public spending disclosure, oversight, all funds for Colfax High School only?",11,10,GO Bond,Education," 6,677 "," 5,975 "," 12,652 ",52.8%,F,2,FailF,0,202400638," 6,677 "," 5,975 "," 12,652 ",52.8%,2,FailF,10,10
202400648,2024,33,3,RIVERSIDE,3/5/24,Desert Sands Unified,0,M,A,"To upgrade classrooms, science labs, career training facilities, and instructional technology to support college/career readiness in math, science, technology, engineering, arts/skilled trades; safeguard student safety; fix deteriorating roofs, plumbing, electrical, ventilation systems; repair, construct, acquire classrooms, facilities, sites/equipment; shall Desert Sands Unified School District's measure authorizing $675,000,000 in bonds at legal interest but without increasing current tax rates be adopted, levying $60 per $100,000 assessed value ($45,000,000 annually) while bonds are outstanding, with citizen oversight/audits?",11,10,GO Bond,Education," 23,085 "," 16,835 "," 39,920 ",57.8%,F,1,PassF,0,202400639," 23,085 "," 16,835 "," 39,920 ",57.8%,1,PassF,10,10
202400649,2024,33,3,RIVERSIDE,6/4/24,Temecula Valley Unified,0,R,R1,"Shall JOSEPH WAYNE KOMROSKY be recalled (removed) from the office of Governing Board Member, Temecula Valley Unified School District, Trustee Area 4?",50,13,Recall,Education: Recall," 4,963 "," 4,751 "," 9,714 ",51.1%,M,1,Pass,0,202400640," 4,963 "," 4,751 "," 9,714 ",51.1%,1,Pass,50,10
202400650,2024,33,3,RIVERSIDE,11/5/24,Banning Unified,0,M,O,"With funds that cannot be taken by the State and spent elsewhere, shall Banning Unified School District's measure to repair/replace aging roofs, electrical, plumbing, heating, and air-conditioning systems; renovate classrooms and educational facilities; and upgrade school security systems be adopted, authorizing $74 million of bonds with legal rates, average levies below $51 per $100,000 of assessed valuation while outstanding (raising $4.4 million annually), audits, independent oversight, no funds for administrator salaries, and full disclosure of all spending?",11,10,GO Bond,Education," 7,607 "," 4,200 "," 11,807 ",64.4%,F,1,PassF,0,202400641," 7,607 "," 4,200 "," 11,807 ",64.4%,1,PassF,10,10
202400651,2024,33,3,RIVERSIDE,11/5/24,Beaumont Unified,0,M,E,"To improve student safety/security systems, repair/replace deteriorating roofs, plumbing, electrical systems, and construct/upgrade/repair classrooms, labs, schools and career technology facilities to relieve overcrowding and support college/career readiness in science, technology, engineering, arts, math and skilled trades, shall Beaumont Unified School District’s School Facilities Improvement District No. 1 measure authorizing $148,000,000 in bonds at legal rates, levying $28 per $100,000 assessed value ($10,000,000 annually) while bonds are outstanding, be adopted, with citizen oversight, independent audits, all money locally controlled?",11,10,GO Bond,Education," 13,165 "," 11,619 "," 24,784 ",53.1%,F,2,FailF,0,202400642," 13,165 "," 11,619 "," 24,784 ",53.1%,2,FailF,10,10
202400652,2024,33,3,RIVERSIDE,11/5/24,Colton Joint Unified,0,M,BB,"To repair and improve aging neighborhood schools; fix deteriorating roofs, plumbing, electrical; remove asbestos and lead pipes; repair, construct, acquire classrooms, labs, sites, facilities/ equipment; support student achievement and college/career readiness in math, science, technology, engineering, arts and skilled trades; shall Colton Joint Unified School District's measure be adopted authorizing $225,000,000 in bonds at legal rates, levying 4 cents per $100 assessed value ($6,300,000 Annually) while bonds are outstanding, with citizen oversight, independent audits, all money locally-controlled?",11,10,GO Bond,Education, 196 , 154 , 350 ,56.0%,F,1,PassF,1,202400643," 22,285 "," 10,213 "," 32,498 ",68.6%,1,PassF,10,10
202400653,2024,33,3,RIVERSIDE,11/5/24,Jurupa Unified,0,M,V,"To repair/ upgrade older schools; fix deteriorating roofs, dry rot, plumbing, electrical; remove asbestos/ lead pipes; improve student safety/ security; and support college/ career readiness in math, science, engineering, technology, arts, and skilled trades by modernizing classrooms, science labs, school facilities, technology, shall Jurupa Unified School District's measure be adopted authorizing $180,000,000 in bonds at legal rates, levying 4 cents per $100 assessed value ($12,000,000 annually) while bonds are outstanding, with citizen oversight and all money locally controlled?",11,10,GO Bond,Education," 20,131 "," 10,197 "," 30,328 ",66.4%,F,1,PassF,0,202400644," 20,131 "," 10,197 "," 30,328 ",66.4%,1,PassF,10,10
202400654,2024,33,3,RIVERSIDE,11/5/24,Lake Elsinore Unified,0,M,T,"To repair and upgrade classrooms/science labs, career technical and school facilities to support college/career readiness in math, science, technology, engineering, arts, and skilled trades; fix deteriorating roofs, plumbing/electrical systems; improve school safety/security systems; and remove asbestos/lead pipes, shall Lake Elsinore Unified School District's measure authorizing 198,000,000 dollars in bonds at legal rates be adopted, levying $28 per $100,000 assessed value ($11,000,000 annually) while bonds are outstanding, with citizen oversight and all money staying local?",11,10,GO Bond,Education," 31,548 "," 20,768 "," 52,316 ",60.3%,F,1,PassF,0,202400645," 31,548 "," 20,768 "," 52,316 ",60.3%,1,PassF,10,10
202400655,2024,33,3,RIVERSIDE,11/5/24,Menifee Union,0,M,R,"To prevent overcrowding by building three elementary schools and one middle school with technologically advanced designs; improve school safety, security, disability access; repair or replace old roofing, heating, ventilation; remove asbestos, lead paint, mold; provide safe drinking water; shall Menifee Union School District's measure be adopted authorizing $205,000,000 in bonds at legal rates, levying 3¢ per $100 of assessed value (approximately $12,400,000 annually) while bonds are outstanding, requiring independent oversight, audits, assuring all money is for Menifee Union School District schools only?",11,10,GO Bond,Education," 29,543 "," 23,003 "," 52,546 ",56.2%,F,1,PassF,0,202400646," 29,543 "," 23,003 "," 52,546 ",56.2%,1,PassF,10,10
202400656,2024,33,3,RIVERSIDE,11/5/24,Moreno Valley Unified,0,M,X,"To provide safe, modern schools; fix deteriorating roofs, plumbing, electrical/ventilation systems; repair, acquire, construct classrooms, science labs, career technology, equipment, sites and school facilities to support student achievement in math, science, technology, arts, engineering, skilled trades; shall Moreno Valley Unified School District's measure be adopted authorizing $240,000,000 in bonds at legal rates (without increasing current tax rates), levying $40 per $100,000 assessed value ($16,000,000 annually) while bonds are outstanding, with citizen oversight, audits and all money locally controlled?",11,10,GO Bond,Education," 35,235 "," 15,346 "," 50,581 ",69.7%,F,1,PassF,0,202400647," 35,235 "," 15,346 "," 50,581 ",69.7%,1,PassF,10,10
202400657,2024,33,3,RIVERSIDE,11/5/24,Nuview Union,0,M,K,"To construct, repair, and improve classrooms, science labs, and school facilities to avoid overcrowding and support student achievement in science, technology, engineering, arts, and math, improve safety and security systems and fix deteriorating roofs, plumbing, heating, cooling, and electrical systems, shall Nuview Union School District's measure authorizing $15,000,000 in bonds at legal rates be adopted, levying on average 3¢ per $100 assessed value (approximately $1,000,000 annually) while bonds are outstanding, with citizen oversight, audits, and money locally controlled?",11,10,GO Bond,Education," 2,055 "," 1,399 "," 3,454 ",59.5%,F,1,PassF,0,202400648," 2,055 "," 1,399 "," 3,454 ",59.5%,1,PassF,10,10
202400658,2024,33,3,RIVERSIDE,11/5/24,Palm Springs Unified,0,M,S,"With no increase in current estimated tax rates, shall Palm Springs Unified School District's measure to expand Science, Technology, Engineering, Arts and Mathematics labs; improve vocational/career technical education classrooms; and replace air-conditioning and security systems be adopted, authorizing $465 million of bonds with legal rates, audits, average levies below $40 per $100,000 of assessed valuation while outstanding (raising $30 million annually), citizen oversight, state matching funds eligibility, public disclosure of spending, and no funds taken by the state?",11,10,GO Bond,Education," 50,995 "," 17,155 "," 68,150 ",74.8%,F,1,PassF,0,202400649," 50,995 "," 17,155 "," 68,150 ",74.8%,1,PassF,10,10
202400659,2024,33,3,RIVERSIDE,11/5/24,Perris Elementary,0,M,H,"To repair, modernize, and construct classrooms, instructional technology, and facilities at neighborhood elementary schools to relieve overcrowding and support student achievement in math, science, technology, arts, and reading; fix deteriorating roofs, plumbing and electrical; improve school safety and security systems; shall Perris Elementary School District's measure authorizing $38,000,000 in bonds at legal rates be adopted, levying approximately 3¢ per $100 assessed value (averaging $3,000,000 annually) while bonds are outstanding, with citizen oversight, audits and all money locally controlled?",11,10,GO Bond,Education," 7,262 "," 3,074 "," 10,336 ",70.3%,F,1,PassF,0,202400650," 7,262 "," 3,074 "," 10,336 ",70.3%,1,PassF,10,10
202400660,2024,33,3,RIVERSIDE,11/5/24,Riverside Community College,0,M,CC,"To repair/upgrade local community colleges, improve access to affordable higher education for careers/skilled trades/ university transfer; provide safe drinking water; meet earthquake, disability access and safety regulations; upgrade security; acquire, construct, repair facilities, sites, equipment; shall Riverside Community College District’s measure be adopted, authorizing $954,000,000 in bonds at legal rates, levying $19 per $100,000 of assessed valuation ($57,000,000 annually while bonds are outstanding), with oversight, audits/ spending disclosure?",11,10,GO Bond,Education," 197,555 "," 142,462 "," 340,017 ",58.1%,F,1,PassF,0,202400651," 197,555 "," 142,462 "," 340,017 ",58.1%,1,PassF,10,10
202400661,2024,33,3,RIVERSIDE,11/5/24,Romoland,0,M,I,"To improve the quality of schools, student safety and security; fix deteriorating roofs, plumbing and electrical; build additional classrooms/school facilities to relieve overcrowding and support student achievement in science, technology, engineering, arts/math, shall Romoland School District's measure authorizing $58,455,000 in bonds at legal rates, levying 3¢ per $100 assessed value (approximately $4.1 million annually) while bonds are outstanding be adopted, with independent citizen oversight, annual audits, no money for administrators, and all money locally- controlled?",11,10,GO Bond,Education," 8,854 "," 6,172 "," 15,026 ",58.9%,F,1,PassF,0,202400652," 8,854 "," 6,172 "," 15,026 ",58.9%,1,PassF,10,10
202400662,2024,33,3,RIVERSIDE,11/5/24,San Jacinto Unified,0,M,C,"To improve student safety/security; build classrooms/schools to relieve overcrowding; fix roofs, plumbing/electrical/ventilation systems; and repair/upgrade classrooms, science labs, and school facilities that support instruction in science, technology, engineering, arts, and math; shall San Jacinto Unified School District’s measure authorizing $78,000,000 in bonds at legal rates be adopted, levying 6¢ per $100 assessed value (approximately $5,000,000 annually) while bonds are outstanding, with independent citizen oversight, audits, no money for administrators, and all money locally-controlled?",11,10,GO Bond,Education," 10,112 "," 5,007 "," 15,119 ",66.9%,F,1,PassF,0,202400653," 10,112 "," 5,007 "," 15,119 ",66.9%,1,PassF,10,10
202400663,2024,34,3,SACRAMENTO,11/5/24,Arcohe Union ​,0,M,​M,"To provide clean/safe classrooms; provide science/engineering/technology/agricultural education  labs; prevent overcrowded classrooms; continue to provide safe drinking water; improve  safety/security; improve disabled accessibility; to provide high-quality education, retain/attract  quality teachers, shall Arcohe Union School District’s measure authorizing $5,800,000 in bonds at  legal rates, levying 3¢ per $100 of assessed valuation, raising $451,000 annually while bonds are  outstanding, be adopted, requiring audits, public oversight/ spending disclosure, funds controlled  locally?",11,10,GO Bond,Education," 1,251 "," 1,232 "," 2,483 ",50.4%,F,2,FailF,0,202400654," 1,251 "," 1,232 "," 2,483 ",50.4%,2,FailF,10,10
202400664,2024,34,3,SACRAMENTO,11/5/24,Elk G​rove Unified ​,0,M,​N​​,"​To repair, modernize, and construct classrooms, labs, school and career technical facilities to relieve overcrowding and support college/career readiness in science, technology, engineering, math, arts, and skilled trades, fix roofs, plumbing, electrical, water, and safety/security systems, shall Elk Grove Unified School District’s measure authorizing $542,000,000 in bonds at legal rates be adopted, averaging annual levies of 3.4¢ per $100 assessed value ($37,000,000 annually) while bonds are outstanding, with citizen oversight, annual audits, and all money locally controlled?",11,10,GO Bond,Education," 84,078 "," 54,535 "," 138,613 ",60.7%,F,1,PassF,0,202400655," 84,078 "," 54,535 "," 138,613 ",60.7%,1,PassF,10,10
202400665,2024,34,3,SACRAMENTO,11/5/24,​Elverta Joint Elementary  ​​,0,M,​J,"​To improve the quality of local schools; upgrade inadequate electrical systems; replace leaky roofs; modernize outdated classrooms, restrooms and school facilities; and make health, safety and  handicapped accessibility improvements; shall Elverta Joint Elementary School District’s measure authorizing $4,300,000 of bonds at legal rates be adopted, generating approximately $267,190 annually while bonds are outstanding at estimated average rates of $29.14 per $100,000 assessed value, with annual audits, independent citizens’ oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education, 599 , 487 ," 1,086 ",55.2%,F,1,PassF,0,202400656, 599 , 487 ," 1,086 ",55.2%,1,PassF,10,10
202400666,2024,34,3,SACRAMENTO,11/5/24,​Folsom Cordova,0,M,​R,"To repair/upgrade existing Rancho Cordova elementary schools’ deteriorating classrooms, electrical systems/wiring, leaky roofs, school playgrounds; improve safety/security/fire systems, disabled accessibility; acquire, construct, repair facilities, sites, equipment; shall Folsom Cordova Unified School District’s School Facilities Improvement District 4’s measure authorizing $144,000,000 in bonds at legal rates,  levying 6¢ per $100  assessed valuation (approximately $8,800,000 annually) while bonds are outstanding be adopted, requiring public disclosure of spending, oversight, and to recruit/retain quality teachers?",11,10,GO Bond,Education," 13,167 "," 6,513 "," 19,680 ",66.9%,F,1,PassF,0,202400657," 13,167 "," 6,513 "," 19,680 ",66.9%,1,PassF,10,10
